 number of kpoints:        1936
 number of conduction states           2
 number of valence states           2
 # kx ky kz nocp nc nv  energy  xx  yy  zz  sp  sm
  1.322142  2.395304  0.000000        14        15        14  2.308095  4.337371  3.790635  0.000000  0.019214  8.108791
  1.413324  2.290016  0.000000        14        15        14  2.308103  3.659301  4.448760  0.000000  0.021221  8.086840
  1.322142  2.237372  0.000000        14        15        14  2.308105  4.385490  3.792134  0.000000  0.022663  8.154962
  0.592684  1.184491  0.000000        14        15        14  2.308133  3.659422  4.448753  0.000000  8.086961  0.021214
  0.683866  1.079203  0.000000        14        15        14  2.308135  4.337165  3.790631  0.000000  8.108588  0.019207
  0.683866  1.237135  0.000000        14        15        14  2.308146  4.385276  3.792082  0.000000  8.154699  0.022658
  1.276551  2.263694  0.000000        14        15        14  2.308173  4.207190  3.970054  0.000000  0.022699  8.154547
  0.729457  1.210813  0.000000        14        15        14  2.308222  4.206903  3.969982  0.000000  8.154186  0.022697
  1.413324  2.342660  0.000000        14        15        14  2.308250  3.676541  4.447690  0.000000  0.019455  8.104776
  0.592684  1.131847  0.000000        14        15        14  2.308278  3.676711  4.447762  0.000000  8.105022  0.019451
  1.276551  2.368982  0.000000        14        16        14  2.318431  0.000461  0.000439  0.000000  0.000002  0.000898
  0.729457  1.105525  0.000000        14        16        14  2.318467  0.000510  0.000489  0.000000  0.000996  0.000003
  1.322142  2.237372  0.000000        14        16        14  2.318500  0.000539  0.000464  0.000000  0.000003  0.001000
  1.413324  2.290016  0.000000        14        16        14  2.318501  0.000474  0.000580  0.000000  0.000003  0.001051
  1.322142  2.395304  0.000000        14        16        14  2.318506  0.000510  0.000445  0.000000  0.000002  0.000953
  0.683866  1.237135  0.000000        14        16        14  2.318526  0.000580  0.000501  0.000000  0.001078  0.000003
  0.592684  1.184491  0.000000        14        16        14  2.318528  0.000463  0.000566  0.000000  0.001026  0.000003
  0.683866  1.079203  0.000000        14        16        14  2.318540  0.000543  0.000474  0.000000  0.001014  0.000002
  1.276551  2.263694  0.000000        14        16        14  2.318563  0.000521  0.000489  0.000000  0.000003  0.001007
  0.729457  1.210813  0.000000        14        16        14  2.318595  0.000582  0.000550  0.000000  0.001129  0.000003
  1.413324  2.342660  0.000000        14        16        14  2.318650  0.000510  0.000621  0.000000  0.000003  0.001128
  0.592684  1.131847  0.000000        14        16        14  2.318674  0.000487  0.000593  0.000000  0.001077  0.000003
  0.683866  1.184491  0.000000        14        15        13  2.402409  0.000182  0.000178  0.000000  0.000360  0.000000
  1.322142  2.290016  0.000000        14        15        13  2.402419  0.000170  0.000166  0.000000  0.000000  0.000335
  0.683866  1.131847  0.000000        14        15        13  2.402427  0.000177  0.000173  0.000000  0.000350  0.000000
  1.322142  2.342660  0.000000        14        15        13  2.402439  0.000166  0.000163  0.000000  0.000000  0.000330
  0.638275  1.158169  0.000000        14        15        13  2.402450  0.000173  0.000183  0.000000  0.000356  0.000000
  1.367733  2.316338  0.000000        14        15        13  2.402462  0.000173  0.000183  0.000000  0.000000  0.000356
  1.367733  2.211050  0.000000        14        15        14  2.412846  3.746688  3.168611  0.000000  0.012140  6.903158
  1.413324  2.237372  0.000000        14        15        14  2.412851  3.305094  3.560112  0.000000  0.014145  6.851062
  0.638275  1.263457  0.000000        14        15        14  2.412873  3.746464  3.168425  0.000000  6.902749  0.012139
  0.592684  1.237135  0.000000        14        15        14  2.412881  3.305050  3.559945  0.000000  6.850853  0.014143
  1.230959  2.342660  0.000000        14        15        14  2.412951  3.249131  3.616165  0.000000  0.014101  6.851196
  0.775048  1.131847  0.000000        14        15        14  2.412993  3.248668  3.615877  0.000000  6.850442  0.014103
  1.230959  2.290016  0.000000        14        15        14  2.413003  3.296925  3.618357  0.000000  0.012288  6.902995
  0.775048  1.184491  0.000000        14        15        14  2.413051  3.296416  3.617982  0.000000  6.902104  0.012293
  1.367733  2.421626  0.000000        14        15        14  2.413162  3.737909  3.167927  0.000000  0.012079  6.893756
  0.638275  1.052881  0.000000        14        15        14  2.413186  3.737785  3.167795  0.000000  6.893499  0.012081
  1.413324  2.395304  0.000000        14        15        14  2.413239  3.345089  3.558443  0.000000  0.012318  6.891213
  0.592684  1.079203  0.000000        14        15        14  2.413262  3.345232  3.558469  0.000000  6.891378  0.012321
  1.367733  2.211050  0.000000        14        16        14  2.417683  0.002271  0.001918  0.000000  0.000007  0.004181
  1.413324  2.237372  0.000000        14        16        14  2.417691  0.002031  0.002192  0.000000  0.000009  0.004215
  0.638275  1.263457  0.000000        14        16        14  2.417705  0.002428  0.002053  0.000000  0.004473  0.000008
  0.592684  1.237135  0.000000        14        16        14  2.417713  0.002111  0.002276  0.000000  0.004378  0.000009
  1.230959  2.342660  0.000000        14        16        14  2.417778  0.001911  0.002123  0.000000  0.000008  0.004027
  0.775048  1.131847  0.000000        14        16        14  2.417807  0.002204  0.002452  0.000000  0.004646  0.000010
  1.230959  2.290016  0.000000        14        16        14  2.417827  0.002061  0.002258  0.000000  0.000008  0.004312
  0.775048  1.184491  0.000000        14        16        14  2.417856  0.002400  0.002633  0.000000  0.005024  0.000009
  1.367733  2.421626  0.000000        14        16        14  2.417997  0.002476  0.002099  0.000000  0.000008  0.004567
  0.638275  1.052881  0.000000        14        16        14  2.418028  0.002612  0.002215  0.000000  0.004818  0.000008
  1.413324  2.395304  0.000000        14        16        14  2.418073  0.002406  0.002566  0.000000  0.000009  0.004963
  0.592684  1.079203  0.000000        14        16        14  2.418093  0.002403  0.002562  0.000000  0.004956  0.000009
